id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
87a4a848-ac11-44a6-bb76-51fdf459bbd1,87a4a848-ac11-44a6-bb76-51fdf459bbd1,English,Tech Art,Multiple Choice,Expert,"A scene has excessive draw calls, even with instancing. What could be the cause?",Too many unique materials on instanced meshes.,Overlapping static meshes.,Disabled occlusion culling.,Excessive dynamic shadows.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/batching-instancing-in-unreal-engine,Instancing is most effective when meshes share the same material. Too many unique materials will negate the benefits of instancing and increase draw calls.
87d3b25b-c288-4ff6-89b0-9d9264e1c75d,87d3b25b-c288-4ff6-89b0-9d9264e1c75d,English,Look Dev,True/False,Easy,"When using Lumen Reflections, increasing the 'Max Reflection Bounces' post process setting requires Hardware Ray Tracing with Hit Lighting to be enabled in the project settings.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/lumen-global-illumination-and-reflections-in-unreal-engine,You can use the r. Lumen. Reflections. MaxBounces to override the post process settings to allow up to 64 reflection bounces. Requires Hardware Ray Tracing with Hit Lighting for reflections to be enabled in the project settings.
87e1ea71-d12b-4bfc-9479-ea89f6e93dfc,87e1ea71-d12b-4bfc-9479-ea89f6e93dfc,English,Animation,True/False,Intermediate,"In Control Rig, the 'Occurrences' feature highlights every instance of a selected node across your graph, aiding in spotting patterns.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/control-rig-in-unreal-engine,"Using Control Rig, you can bypass the need to rig and animate in external tools, and instead animate in Unreal Editor directly."
87ffb0c3-2e61-4776-86b8-01fd079a6688,87ffb0c3-2e61-4776-86b8-01fd079a6688,English,VFX,True/False,Hard,"Niagara's cloth simulation features are fully integrated with Chaos physics by default, requiring no additional setup for collision and interaction.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/chaos-physics-in-unreal-engine,Chaos is Unreal Engine's high-performance physics and destruction system.
8803c7e9-f2d6-421c-8cb6-35f149e74022,8803c7e9-f2d6-421c-8cb6-35f149e74022,English,Animation,Multiple Choice,Beginner,What is the main purpose of Control Rig?,To create custom rigs and animation tools.,To import static meshes.,To generate landscape geometry.,To manage audio assets.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/control-rig-in-unreal-engine,Control Rig is a tool that allows you to create custom rigs and animation tools within the Unreal Editor.
8835d508-08a5-4dd7-8351-a10cacbddc39,8835d508-08a5-4dd7-8351-a10cacbddc39,English,Worldbuilding,Multiple Choice,Beginner,"In Unreal Engine 5, what problem does World Origin Shifting primarily address when working with extremely large world coordinates?",Enhancing the visual fidelity of global illumination.,Optimizing the streaming of level assets.,Mitigating floating-point precision errors that occur at significant distances from the world origin.,"Increasing the accuracy of distance-based effects, such as fog.",C,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-composition-in-unreal-engine,"World Composition relies on a world origin shifting feature which, when used with distance based level streaming, allows you to create worlds which are not limited to the WORLD_MAX constant value hard-coded into the engine."
885b1f3d-3fd1-46d3-a751-09b12795de55,885b1f3d-3fd1-46d3-a751-09b12795de55,English,Programming,True/False,Medium,"In Slate, styles can only be applied globally and cannot be customized for individual widgets.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/slate-ui-framework,Styles can be created and applied to the various parts of a widget.
88913449-fc32-44e6-ae57-7752cbfdca8a,88913449-fc32-44e6-ae57-7752cbfdca8a,English,Game Dev,True/False,Beginner,"Data Assets can only be created using C++ classes, and it is not possible to create them directly from Blueprint classes in the Unreal Editor.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/data-assets-in-unreal-engine,"Assets can be made in the Content Browser using native classes that inherit from UDataAsset. If you want data inheritance or a more complex hierarchy, we recommend creating Data Only Blueprint Classes."
88968736-eff5-4c97-8446-a1af1af3505a,88968736-eff5-4c97-8446-a1af1af3505a,English,Game Dev,True/False,Expert,Console Variables can only be modified through the editor and not at runtime via Blueprint API.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/console-variables-editor,The Console Variables Editor plugin also adds Blueprint API for accessing and controlling console variable presets created in the Console Variables Editor.
88996d94-365d-4365-a1f2-a304552df59a,88996d94-365d-4365-a1f2-a304552df59a,English,Tech Art,True/False,Expert,"When using Nanite, the maximum number of instances allowed in a scene is only limited by available memory, and not by a hard-coded instance limit.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"The maximum number of instances that can be present in the scene is hard-locked to 16 million instances, which includes all instances that are streamed in, not just ones enabled for use with Nanite."
889f8ba1-b0b8-4af7-ac7c-12bb050a6958,889f8ba1-b0b8-4af7-ac7c-12bb050a6958,English,Tech Art,True/False,Hard,"When using <b>Instanced Static Meshes</b>, setting 'Update Instance Transform' to true for every instance during a batch update is the most performant approach.",TRUE,FALSE,,,,https://dev.epicgames.com/documentation/en-us/unreal-engine/batch-update-instances-transform,"If true, the change should be visible immediately. If you are updating many instances you should only set this to true for the last instance."
88b40e05-11e9-46fa-9218-49a9d61144c8,88b40e05-11e9-46fa-9218-49a9d61144c8,English,Game Dev,Multiple Choice,Beginner,Which Flow Control node allows execution to follow different paths based on a boolean condition?,Sequence,Loop,Branch,Gate,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/flow-control-in-unreal-engine,The Branch node serves as a simple way to create decision-based flow from a single true/false condition.
88d60f7e-f02a-4267-a0eb-11ddca20c6ea,88d60f7e-f02a-4267-a0eb-11ddca20c6ea,English,Worldbuilding,Multiple Choice,Intermediate,You want to load levels based on player location. What do you use?,Level Streaming Collections,Level Streaming Actors,Level Streaming Components,Level Streaming Volumes,D,https://dev.epicgames.com/documentation/en-us/unreal-engine/level-streaming-in-unreal-engine,Streaming Levels can be loaded with Level Streaming Volumes or programmatically with Blueprints or C++.
88f2f80d-d51c-416f-949b-d97cd5cd375d,88f2f80d-d51c-416f-949b-d97cd5cd375d,English,Worldbuilding,True/False,Easy,"In Unreal Engine, the Water plugin provides default materials and content that can be found in the Content Browser under the 'Water Content' folder.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/water-system-in-unreal-engine,The Water plugin also contains some default materials and content that can be used in your own projects or for exploration. You can find it in the Content Browser under the Water Content folder.
88f7d639-50ee-4ed2-a9b3-d57061c302d0,88f7d639-50ee-4ed2-a9b3-d57061c302d0,English,Programming,True/False,Easy,"In Unreal Engine, RPC function names should be prepended with 'Client', 'Server', or 'Multicast' to indicate the type of RPC.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/remote-procedure-calls-in-unreal-engine,It is a convention to prepend the names of RPC functions with the type of RPC: Client for Client RPC functions. Server for Server RPC functions. * Multicast for Network Multicast RPC functions. This is useful to determine at a glance what machines this function call is intended for during a multiplayer session.
898a4ba0-da9e-4d71-9e49-72480b6127bc,898a4ba0-da9e-4d71-9e49-72480b6127bc,English,Programming,True/False,Medium,"When using the Push Model, you must call `MARK_PROPERTY_DIRTY_FROM_NAME` after modifying a replicated variable for the server to send updates.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-in-unreal-engine,Each time the variable changes we now also need to set the variable to dirty so that the server can send the updated version in the next net update. We can do this just under where we set it with MARK_PROPERTY_DIRTY_FROM_NAME.
898eacf8-ad81-4b59-9ae2-45ac81ba3638,898eacf8-ad81-4b59-9ae2-45ac81ba3638,English,Programming,True/False,Easy,"In Unreal Engine, the Replication Graph is designed to improve network replication performance with a large number of players and Actors by having each Actor determine if it should update each client.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-graph-in-unreal-engine,"The standard network replication strategy, which is to require each replicated Actor to determine whether or not it should send an update to each connected client, performs poorly in cases like this and will bottleneck the server's CPU."
8a96257e-ab15-4739-a0ff-b52073727422,8a96257e-ab15-4739-a0ff-b52073727422,English,Worldbuilding,Multiple Choice,Hard,"After converting a forest to use Nanite Foliage, QA reports that some trees disappear when viewed from specific angles. What is the likely cause?","The Nanite proxy mesh generation settings are too aggressive, causing backface culling issues.",The 'Two Sided' material option is disabled on the foliage material.,The 'Distance Field Occlusion' setting in the project settings is enabled.,The Foliage Actors are placed outside the World Partition grid.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"With Nanite Foliage, teams can create and animate dense, high-detail foliage-heavy environments for large open worlds that efficiently render on current-gen hardware."
8accd0d9-f41e-44d2-a68b-ffb8456ce000,8accd0d9-f41e-44d2-a68b-ffb8456ce000,English,Animation,Multiple Choice,Beginner,What is the primary function of Full Body IK in Unreal Engine?,To procedurally adjust a character's animation based on environment interaction.,To directly control every joint in a skeletal mesh.,To pre-bake all animation sequences for performance gains.,To create static poses for character previews.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/ik-rig-in-unreal-engine,The Full Body IK solver (FBIK) provides a way to procedurally adjust a character's animation to reach a target in the world.
8b0bfc2a-4ac4-43b9-a229-df7969c40a0c,8b0bfc2a-4ac4-43b9-a229-df7969c40a0c,English,Worldbuilding,True/False,Medium,The Water plugin must be enabled for water rendering and meshing systems to function.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/water-system-in-unreal-engine,"The Water system is a self-contained plugin that can be enabled/disabled depending on whether you need it for your project. The plugin enables the rendering and meshing system for water, and also provides example and default content for you to use."
8b1c9766-0454-411f-8c9e-1424ba1c634f,8b1c9766-0454-411f-8c9e-1424ba1c634f,English,Worldbuilding,True/False,Hard,"In Unreal Engine 5, you can convert a Blueprint Actor containing multiple Static Mesh components directly into a single Geometry Collection asset.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-collections-user-guide,You can create Geometry Collections by combining Blueprint Actors that have one or more Static Mesh components.
8b21ae0c-f3e2-4a5c-9ebe-c4262bd43c39,8b21ae0c-f3e2-4a5c-9ebe-c4262bd43c39,English,Game Dev,Multiple Choice,Beginner,You need to store the player's score between levels. Where should you store this data?,PlayerController,Character,GameState,GameMode,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/game-mode-and-game-state-in-unreal-engine,The GameState exists on both server and client and stores the game's state.
8b3281f1-6812-4e9e-86f0-397cf81cea9b,8b3281f1-6812-4e9e-86f0-397cf81cea9b,English,Worldbuilding,True/False,Medium,"With Large World Coordinates enabled, shaders that rely on world position can exhibit precision issues if an object is more than 21 kilometers from the world origin, and this limit cannot be overridden without modifying the engine source code.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/large-world-coordinates-in-unreal-engine,Large World Coordinates (LWC) introduces support for double-precision data variant types in Unreal Engine 5(UE5) where extensive changes are being implemented across all engine systems to improve floating-point precision.
8b4abe0d-859b-4745-a8b9-f7e4fdbd1ec2,8b4abe0d-859b-4745-a8b9-f7e4fdbd1ec2,English,Game Dev,Multiple Choice,Hard,A PlayerController's input isn't responsive after a seamless travel. What is the likely cause?,Input Mode is not being re-set after the travel.,The PlayerController is being garbage collected.,The DefaultPawnClass is set to None.,Replication on the PlayerController is disabled.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/game-mode-and-game-state-in-unreal-engine,Called after a successful login. This is the first place it is safe to call replicated functions on the PlayerController .
8b938004-8599-4fbc-ace6-1a27c6c0bb09,8b938004-8599-4fbc-ace6-1a27c6c0bb09,English,Programming,Multiple Choice,Medium,A player reports that they can manipulate another player's character in your networked game. What is the likely cause related to Ownership?,The client has authority over the character without proper server-side validation.,Replication is disabled on the character's movement component.,The character's NetDormancy is set to DormancyAwake.,The server is not replicating the character's transform.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/networking-and-multiplayer-in-unreal-engine,"Iris supports Unreal Engine listen servers. Using a listen server, a game instance can act as the host of a multiplayer game session while also supporting its own, local players."
8bba349c-31b5-4c01-ba95-27f124b41665,8bba349c-31b5-4c01-ba95-27f124b41665,English,Animation,Multiple Choice,Intermediate,A character's Motion Matching is producing inconsistent results. What is the first thing you should investigate?,Ensure the training data covers a wide range of movement speeds and directions.,Increase the Skeletal Mesh's LOD bias.,Adjust the Character Movement Component's gravity scale.,Rebuild the project's lighting.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/motion-matching-in-unreal-engine,Motion Matching relies on a comprehensive training dataset to accurately predict and blend animations based on the character's current state and desired movement.
8bc4a879-74a8-4d7f-8688-6e2ffe5cae7f,8bc4a879-74a8-4d7f-8688-6e2ffe5cae7f,English,Programming,True/False,Hard,"If you define a custom **NetSerialize** function for a struct, you are required to manually handle versioning and backward compatibility for that struct across different game versions to prevent replication errors.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/replication-customizing-replication,"When you define a custom NetSerialize function for a struct, you are responsible for handling versioning and backward compatibility to ensure that the data is correctly serialized and deserialized across different game versions."
8c26c6e0-7b01-426e-a53a-5e279c7f925c,8c26c6e0-7b01-426e-a53a-5e279c7f925c,English,Tech Art,Multiple Choice,Beginner,Your level has many identical houses. How do you reduce draw calls?,Use Hierarchical Instanced Static Meshes.,Merge all meshes into one large mesh.,Disable shadows on the houses.,Force Nanite on low-poly meshes.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,Nanite can be enabled on Static Meshes and Geometry Collections. A Nanite-enabled mesh can be used with the following Component types: Static mesh. Skeletal mesh. Instanced static mesh. Spline mesh. Hierarchical instanced static mesh. Geometry collection. Foliage painter. Landscape grass.
8c3861e6-34c8-4466-81d0-1b643162de1c,8c3861e6-34c8-4466-81d0-1b643162de1c,English,Animation,True/False,Beginner,"In Unreal Engine, you can create IK Goals by selecting bones, right-clicking, and choosing 'New IK Goal'.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/ik-rig-in-unreal-engine,"To create IK Goals, first select the ending Bones in the IK chain you want to create. Typically, these would be the hand or foot Bones if you are creating IK along the arms or legs. Next, click Add (+) in the Hierarchy panel and select New IK Goal."
8c5ee2f1-de3a-4bc1-ab41-88d3c1fb6a63,8c5ee2f1-de3a-4bc1-ab41-88d3c1fb6a63,English,Game Dev,True/False,Easy,"In Unreal Engine, the Construction Script is executed on dedicated servers in a networked game.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/construction-script-in-unreal-engine,The Construction Script runs following the Components list when an instance of a Blueprint Class is created. It contains a node graph that is executed.
8c826b6f-0b95-45f1-a0c2-20fdabf1f7aa,8c826b6f-0b95-45f1-a0c2-20fdabf1f7aa,English,Tech Art,True/False,Expert,"Increasing the LOD Bias of a texture will always reduce the memory footprint in the editor, even if the 'Maximum Texture Size' is set to a higher value.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-engine-material-editor-user-guide,"LOD Bias always makes all textures one lower, but because Maximum Texture Size is the maximum limit, we limit to texture that exceeds that size only. For example, if you have 256 textures and you set LODBias to 1, the texture will be 128, but if you set Maximum Texture Size to 1024, that 256 texture will not change."
8cc0ee73-d0b7-4f73-b07a-a3e54c479f87,8cc0ee73-d0b7-4f73-b07a-a3e54c479f87,English,Game Dev,True/False,Expert,Macros can only contain execution pins and cannot have data pins for passing data between the macro and the calling Blueprint.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/blueprints-visual-scripting-in-unreal-engine,Each tunnel can have any number of execution or data pins which are visible on the macro node when used in other Blueprints and graphs.
8ccefb57-9534-4872-9352-5e205485e27e,8ccefb57-9534-4872-9352-5e205485e27e,English,VFX,Multiple Choice,Hard,"In Niagara, you want a #RibbonRendering to smoothly connect particles. What setting ensures a continuous ribbon?",Disable the ' সামনে Link Order' option.,Set the ribbon width to a very small value.,Ensure the particles have a consistent Ribbon ID.,Enable 'Use Constant Spacing'.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/creating-visual-effects-in-niagara-for-unreal-engine,"You can use this module to produce the output particle parameters used to produce a 3D grid with 3 ribbon emitters. In the Ribbon Renderer, replace RibbonID with Particles. RibbonID1, Particles. RibbonID2, and Particles. RibbonID3."
8d2f64e1-9de7-4e26-860e-158e1510fb9e,8d2f64e1-9de7-4e26-860e-158e1510fb9e,English,Worldbuilding,Multiple Choice,Hard,A large open-world level uses World Composition. The Art Director reports that distant landscape tiles sometimes load with the wrong material variants. What is the most probable cause?,Incorrectly configured Data Layers are causing the wrong material overrides to be applied during level streaming.,The 'Global Distance Fade' setting in the PostProcessVolume is too aggressive.,The Landscape material's 'Usage' is not set to 'Used with Landscape'.,HLOD system is merging tiles with different material assignments.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-in-unreal-engine,"WorldComposition represents world structure: Holds list of all level packages participating in this world and theirs base parameters (bounding boxes, offset from origin); Holds list of streaming level objects to stream in and..."
8da9e427-be00-40c2-918b-a34bfa3d68c9,8da9e427-be00-40c2-918b-a34bfa3d68c9,English,Animation,Multiple Choice,Beginner,You want to reuse an animation on two characters with different body shapes. Which technique should you use?,Modify the animation in a 3D modeling program.,Use Animation Retargeting to transfer the animation.,Create a new animation for each character.,Scale the Skeletal Meshes to match.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-retargeting-in-unreal-engine,Animation Retargeting is a feature that allows animations to be reused between characters that use the same Skeleton asset but may have vastly different proportions.
8dc2235f-49d3-4ff6-8111-4f2b7004833b,8dc2235f-49d3-4ff6-8111-4f2b7004833b,English,VFX,True/False,Easy,"In Niagara, you can use Mesh Renderers to display particles as static or skeletal meshes.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/render-module-reference-for-niagara-effects-in-unreal-engine,These types of renderers are currently supported: Component Renderer. Light Renderer. Mesh Renderer. Ribbon Renderer. Sprite Renderer. Decal Renderer.
8e23a4ce-2602-4f59-8bef-2daafc061d47,8e23a4ce-2602-4f59-8bef-2daafc061d47,English,Game Dev,True/False,Medium,Construction Scripts are exclusive to Blueprint Classes; Level Blueprints cannot utilize them for initialization tasks.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/construction-script-in-unreal-engine,Only Blueprint Classes contain Construction Scripts. Level Blueprints do not have them.
8e38c1e1-0576-4206-9bf6-ce7bf2251230,8e38c1e1-0576-4206-9bf6-ce7bf2251230,English,Worldbuilding,Multiple Choice,Hard,You need to enable and disable sections of a level based on gameplay events without affecting other parts of the world. What is the best approach?,Use Data Layers to control the visibility and loading of specific Actors.,Use Level Streaming with hard references.,Use World Partition with automatic grid placement.,Use Content Browser folders for organization.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-data-layers-in-unreal-engine,"Data Layers is a system within World Partition you can use to organize your Actors both in the Editor and at runtime. Using Data Layer Assets and Data Layer Instances, you can dynamically load and unload layers in the Editor to help manage complex worlds."
8e54da6b-3176-4838-b78e-914c9bd57856,8e54da6b-3176-4838-b78e-914c9bd57856,English,VFX,True/False,Medium,"Using the Attribute Reader module, you can directly access the distance of each particle from a specific collision surface.",TRUE,FALSE,,,B,,"The Attribute Reader module is generally used for reading existing particle attributes or system parameters, not for real-time distance calculations from collision surfaces."
8e5e8b2d-85f7-4ccc-895b-dc2ab9ebeaba,8e5e8b2d-85f7-4ccc-895b-dc2ab9ebeaba,English,Look Dev,Multiple Choice,Expert,"While using TSR, you notice that details accumulate slowly. What could be affecting TSR's accumulation?",GPU-limited frame rate,High Screen Percentage,CPU-limited frame rate,Disabled Motion Vectors,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/temporal-super-resolution-in-unreal-engine,"A major implication of this behavior is that TSR can be affected by more than just the GPU limiting frame rate, like when the frame is bound by the CPU, or when VSync on non-variable refresh rate monitors is used."
8e8128b8-0f92-498a-8412-0a6abf4804ab,8e8128b8-0f92-498a-8412-0a6abf4804ab,English,Look Dev,True/False,Medium,"When using Auto Exposure, the 'Exposure Bias' setting in the Post Process Volume only affects the minimum and maximum brightness values, and does not directly influence the overall average scene luminance.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/post-process-effects-in-unreal-engine,"Exposure Bias: This setting allows you to adjust the overall exposure of the scene. Positive values will make the scene brighter, while negative values will make it darker."
8e83b2a6-b2e3-46c2-b409-96f0c9eb6a2c,8e83b2a6-b2e3-46c2-b409-96f0c9eb6a2c,English,Programming,True/False,Medium,"When using the Actor Sequence feature, the 'Director Track' can directly control properties on Actors in the level without requiring any bindings or connections.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/sequencer-cinematic-editor-unreal-engine,The Director Track is used to create shots and control which Actors are visible in each shot. It does not directly control properties on Actors.
8e8a90fe-8630-4bfc-ab47-5107e1c5dd43,8e8a90fe-8630-4bfc-ab47-5107e1c5dd43,English,Worldbuilding,Multiple Choice,Medium,AI characters are failing to navigate a newly generated landscape. Which volume is essential for defining the walkable areas?,BlockingVolume,NavMeshBoundsVolume,PostProcessVolume,TriggerVolume,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/basic-navigation-in-unreal-engine,"In this section, you will use a Navigation Mesh Bounds Volume to specify the area in your Level where navigation needs to be generated."
8eeb579c-83b7-46f1-b32f-a1821b96362e,8eeb579c-83b7-46f1-b32f-a1821b96362e,English,VFX,Multiple Choice,Medium,Your scene needs realistic fire. Which Niagara Fluids template offers a starting point optimized for games?,2D templates,3D templates,CPU-based templates,GPU-cache templates,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,"Take advantage of 2D templates that are optimized for games, or 3D templates designed for cinematics."
8f0cedb2-8d53-4a3e-bddb-6fbcb98249b0,8f0cedb2-8d53-4a3e-bddb-6fbcb98249b0,English,Look Dev,Multiple Choice,Hard,"You are using Lumen Reflections and want to increase the quality on low-roughness surfaces, but at a performance cost. Which setting should you enable?",Hit Lighting for Reflections,Screen Space Reflections,Software Ray Tracing,Radiance Cache,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/lumen-global-illumination-and-reflections-in-unreal-engine,"Controls how Lumen Reflection rays are lit when Lumen is using Hardware Ray Tracing. By default, Lumen uses Surface Cache for best performance, but can be set to Hit Lighting for Reflections for higher quality."
8f834066-db76-460c-af40-4c256180d78b,8f834066-db76-460c-af40-4c256180d78b,English,Game Dev,True/False,Hard,"When using Enhanced Input, multiple Input Mapping Contexts can be active simultaneously, and their priorities determine which action is triggered if conflicts arise.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/enhanced-input-in-unreal-engine,"You can apply one or more of these Contexts to a local player through its Enhanced Input Local Player Subsystem, and prioritize them to resolve collisions between multiple Actions trying to consume the same input."
8fa66dbb-ada0-4d18-ad4a-ef10aeb71279,8fa66dbb-ada0-4d18-ad4a-ef10aeb71279,English,Tech Art,True/False,Hard,"In <b>DCC Integration</b>, when re-importing a skeletal mesh with updated LODs, the physics asset will automatically update to reflect the new LOD structure without manual intervention.",TRUE,FALSE,,,,https://dev.epicgames.com/documentation/en-us/unreal-engine/lod-creation-for-static-meshes-in-unreal-engine,"When you re-import a Static Mesh with LODs, the Editor imports the new LODs and updates the Static Mesh."
8ff53a81-0fea-445a-8528-f299c9aa31de,8ff53a81-0fea-445a-8528-f299c9aa31de,English,Look Dev,True/False,Hard,Material Instances can only be created at runtime and not within the Unreal Editor.,TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-engine-material-editor-user-guide,Material Instances allow you or other artists on your team to quickly and easily customize Materials to produce multiple variations (or instances) from a single parent Material.
90013bc1-3983-4a8a-9a0d-1c3d4c4766f7,90013bc1-3983-4a8a-9a0d-1c3d4c4766f7,English,Look Dev,True/False,Hard,"When using Ray Tracing, increasing the 'Max Ray Distance' on a Post Process Volume will always improve the quality of reflections and shadows, regardless of performance impact.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/ray-tracing-and-path-tracing-features-in-unreal-engine,"Increasing Max Ray Distance can improve quality, but at a significant performance cost."
900b4953-b843-4abb-bc7e-3bbf5674b33c,900b4953-b843-4abb-bc7e-3bbf5674b33c,English,Tech Art,True/False,Expert,"When using World Partition, HLODs are automatically generated and optimized during the build process, eliminating the need for manual adjustments.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/world-partition-in-unreal-engine,"HLODs are automatically generated and optimized during the build process, eliminating the need for manual adjustments."
902949d6-3196-4f7b-8bf8-9faa9d08ea54,902949d6-3196-4f7b-8bf8-9faa9d08ea54,English,Game Dev,True/False,Easy,A designer wants to use a Data Asset to define a set of abilities for a character. This Data Asset can directly bind abilities to input commands.,TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/gameplay-ability-system-for-unreal-engine,This is an example DataAsset that could be used for defining a set of abilities to give to an AbilitySystemComponent and bind to an input command.
902b8c0d-c1ee-44c2-8869-980dce35bc31,902b8c0d-c1ee-44c2-8869-980dce35bc31,English,VFX,Multiple Choice,Hard,Your art director complains that the fluid simulation looks blocky. Which setting will improve the visual fidelity of the fluid surface? #Fluids,Increase the simulation resolution,Decrease the viscosity,Disable turbulence,Reduce the particle count,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,Higher simulation resolutions result in more detailed and realistic fluid motion.
902cfa6d-f7c8-4fe0-8cce-afd280a6d35f,902cfa6d-f7c8-4fe0-8cce-afd280a6d35f,English,Tech Art,Multiple Choice,Beginner,You need to import assets from Maya. Which file format ensures the most data is transferred correctly?,FBX,OBJ,PNG,TXT,A,,FBX is the preferred format for transferring assets between DCC applications and Unreal Engine.
903391b2-6896-46cf-a21b-c5066420f45c,903391b2-6896-46cf-a21b-c5066420f45c,English,VFX,Multiple Choice,Easy,A designer needs to access particle data in Blueprints. Which Niagara feature enables this?,Data Interfaces,Niagara Emitters,Niagara Systems,Renderers,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,"Initial simple API for reading and writing data in a data channel from game code / BP. UNiagaraDataChannelWriter · UNiagaraDataInterface, Base class for all Niagara data interfaces."
906ddf38-278d-4638-903c-fc364682d356,906ddf38-278d-4638-903c-fc364682d356,English,Look Dev,Multiple Choice,Expert,A junior artist asks why use Virtual Shadow Maps. What is the primary benefit you explain?,Compatibility with precomputed lighting.,Improved performance on low-end hardware.,"Consistent, high-resolution shadowing for film-quality assets.",Simplified setup compared to Cascaded Shadow Maps.,C,https://dev.epicgames.com/documentation/en-us/unreal-engine/virtual-shadow-maps-in-unreal-engine,"Virtual Shadow Maps (VSMs) is the new shadow mapping method used to deliver consistent, high-resolution shadowing that works with film-quality assets and large, dynamically lit open worlds."
90f3efd8-3927-475b-903d-ca512a521a22,90f3efd8-3927-475b-903d-ca512a521a22,English,Animation,True/False,Beginner,"Animation Notifies provide a way to create repeatable events synchronized to Animation Sequences, such as spawning particles or triggering sounds.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-notifies-in-unreal-engine,"Animation Notifications (Animation Notifies or just Notifies) provide a way for you to create repeatable events synchronized to Animation Sequences. These events can be sounds (such as footsteps for walk or run animations), spawning particles, and other types."
9128e07e-3151-482b-b56f-5183ab714bd1,9128e07e-3151-482b-b56f-5183ab714bd1,English,VFX,Multiple Choice,Easy,You need to pass data between Niagara systems. Which experimental feature facilitates this?,Niagara Emitter Loops,Niagara Data Channels,Niagara Event Handlers,Niagara Inheritance,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/creating-visual-effects-in-niagara-for-unreal-engine,This documentation describes Niagara's Data Channels feature.
